step,J,true_crop_sum
229,741.3254963349517,44.0
230,740.703813415405,44.0
231,741.4640749278085,44.0
232,741.1430605130013,44.0
233,740.5372228369522,44.0
234,740.9250397656551,44.0
235,740.3981144203638,44.0
236,740.1908654031429,44.0
237,739.692632409165,44.0
238,739.3779008452873,44.0
239,737.0577155256012,44.0
240,740.5808571438276,44.0
241,738.6503095824842,44.0
242,744.0656373628641,44.0
243,742.735085894564,44.0
244,740.7387490242235,44.0
245,739.9774869199239,44.0
246,739.7452181370788,44.0
247,739.1427700555557,44.0
248,738.812194173276,44.0
249,738.5489643285835,44.0
250,739.6340015594812,44.0
251,739.0843970359176,44.0
252,738.8652531089961,44.0
253,736.5109984724966,44.0
254,736.0946882780484,44.0
255,740.2241606696007,44.0
256,740.261161702636,44.0
257,738.1603614737446,44.0
258,737.9788883440947,44.0
259,737.967739609396,44.0
260,742.5169513125131,44.0
261,743.0826714943239,44.0
262,740.2015781995261,44.0
263,737.4404480580058,44.0
264,736.0837075970122,44.0
265,737.90201323257,44.0
266,737.3770209822289,44.0
267,735.8958861458339,44.0
268,740.7526188200145,44.0
269,738.4397222563869,44.0
270,742.2490306971753,44.0
271,741.4369422410616,44.0
272,741.361791745468,44.0
273,741.8844266906424,44.0
274,742.3684637928027,44.0
275,741.9642102178605,44.0
276,741.7738926428444,44.0
277,740.557888160133,44.0
278,739.583150499814,44.0
279,734.264769391407,44.0
280,733.2934783784027,44.0
281,734.026395733029,44.0
282,733.4703473769,44.0
283,728.5252001114924,44.0
284,725.858253599132,44.0
285,723.1201455708724,44.0
286,721.1475934671013,44.0
287,717.245254462955,44.0
288,713.5764700843138,44.0
289,715.3883111756468,44.0
290,712.6391106126573,44.0
291,709.7153276868667,44.0
292,709.7872854400878,44.0
293,708.698843378598,44.0
294,706.2490160937643,44.0
295,705.8582024280586,44.0
296,705.6742306843328,44.0
297,705.535661748732,44.0
298,706.0399566732328,44.0
299,710.6661581746465,44.0
300,710.075501671899,44.0
301,708.6006804785999,44.0
302,707.8919849503893,44.0
303,707.6064573576655,44.0
304,710.5016727546425,44.0
305,708.9596407413547,44.0
306,708.3078123817465,44.0
307,708.4146679145363,44.0
308,707.4376957901598,44.0
309,708.6034588698769,44.0
310,705.6563353439203,44.0
311,704.699427821128,45.0
312,704.2419605146522,46.0
313,703.9609781643244,47.0
314,703.7654758549329,48.0
315,702.043303411164,48.0
316,700.8483451083346,48.0
317,701.3921125353104,48.0
318,700.4972307211942,48.0
319,701.8270647925078,48.0
320,701.1463437308425,48.0
321,700.7976011583978,48.0
322,700.8230334219008,48.0
323,701.9235225563334,48.0
324,700.3323491889394,48.0
325,699.6369261673655,48.0
326,699.2282887379748,48.0
327,698.9531492928036,48.0
328,698.7524320495913,48.0
329,698.5980157480135,48.0
330,698.4746420898813,48.0
331,698.0285755327374,48.0
332,697.7318635872855,48.0
333,698.9969423252909,48.0
334,700.3060305715317,48.0
335,702.7953724084126,48.0
336,701.9127269989631,48.0
337,700.0697865286128,48.0
338,702.5093222318432,48.0
339,702.1030231144758,48.0
340,701.8732331019162,48.0
341,701.719645599634,48.0
342,701.6448936839497,48.0
343,701.5870330366553,48.0
344,700.5354413119965,48.0
345,700.738408947326,48.0
346,701.6102746527168,48.0
347,700.7162105794939,48.0
348,703.9179151377216,48.0
349,702.474514835571,48.0
350,701.3306463978286,48.0
351,701.9319063274125,48.0
352,699.8352384002332,48.0
353,700.422489841908,48.0
354,699.9095954106807,48.0
355,698.0912076086703,48.0
356,703.4120700784372,48.0
357,703.0054161069029,48.0
358,701.4808570400012,48.0
359,698.17592787049,48.0
360,696.0941469937657,48.0
361,697.3427545842828,49.0
362,696.375497791398,50.0
363,698.5340025607976,51.0
364,698.6780989309848,52.0
365,697.7263420173699,52.0
366,700.391004793426,52.0
367,701.9073465409,52.0
368,701.032165211868,52.0
369,700.6443871303036,52.0
370,695.0412677957274,52.0
371,698.9673346443099,52.0
372,697.9234660130649,52.0
373,696.9455237207266,52.0
374,696.5433338129426,53.0
375,696.3028661699803,54.0
376,696.1352394858134,55.0
377,696.0081732454032,56.0
378,691.4207552131637,57.0
379,690.5644806489867,58.0
380,690.1959424859162,59.0
381,689.9810846217596,60.0
382,689.8371207759917,61.0
383,689.7323756805665,62.0
384,689.5551916307055,62.0
385,689.2608789512933,62.0
386,688.7837459795551,62.0
387,688.4376319193309,62.0
388,694.4521926390696,62.0
389,692.2452958648561,62.0
390,691.4668231428155,63.0
391,691.0582847263847,64.0
392,689.2362707255315,65.0
393,688.1326677403473,66.0
394,687.7112228394658,67.0
395,688.0869062987281,68.0
396,687.7367735132525,69.0
397,687.5910481720626,70.0
398,687.4898518058592,71.0
399,687.4140681763324,71.0
400,687.3544891088584,71.0
401,687.8936152791729,71.0
402,686.8903434153284,71.0
403,692.891297135189,71.0
404,691.0644334089106,71.0
405,690.4596044466448,71.0
406,690.1770828015392,71.0
407,689.9965024320647,71.0
408,686.4425624250043,71.0
409,688.0128188862888,71.0
410,688.5590517055329,72.0
411,691.363933397653,73.0
412,690.7179876937598,74.0
413,690.3988876219482,75.0
414,690.2284527771161,76.0
415,688.0865753946788,77.0
416,687.1199926446669,78.0
417,686.681108159939,79.0
418,686.4129323918747,79.0
419,686.2256391495305,79.0
420,686.0842272246955,79.0
421,685.9718703238857,79.0
422,692.4093594595098,79.0
423,692.4280652113091,79.0
424,691.5343851092229,79.0
425,691.1664710050596,79.0
426,690.9561012120671,79.0
427,694.5916962385143,79.0
428,694.0941511577515,79.0
429,694.3599003461436,79.0
430,692.8451634002565,79.0
431,692.4300216009225,79.0
432,692.215882573745,79.0
433,688.9560813257368,79.0
434,689.0307745927548,79.0
435,687.2911845843084,79.0
436,685.6013388552997,79.0
437,685.699601169824,79.0
438,684.3457495766625,80.0
439,686.5615227377041,81.0
440,685.6426078869828,82.0
441,685.2368465623568,83.0
442,684.0618012557195,84.0
443,683.0954852602194,85.0
444,683.4277101590197,86.0
445,682.738627767306,87.0
446,682.7868423665504,88.0
447,679.8732940496388,89.0
448,679.1666922318027,90.0
449,678.7383951760867,91.0
450,678.4664676616934,92.0
451,678.2791583804919,93.0
452,678.12507905641,94.0
453,678.0157024867945,95.0
454,677.9139179099122,96.0
455,677.8407487950608,97.0
456,677.7675627736842,98.0
457,677.707382704461,99.0
458,677.656783293258,99.0
459,685.3595671987292,99.0
460,682.641272663275,100.0
461,681.1086807694933,101.0
462,679.0062979732687,102.0
463,678.3319599304095,103.0
464,678.0204673400151,104.0
465,675.1948905132465,105.0
466,674.235896960952,106.0
467,674.0812639707227,107.0
468,672.3446802924364,108.0
469,672.6428390187683,109.0
470,673.5308025220969,110.0
471,672.3642739500697,111.0
472,671.6241740662722,112.0
473,671.1922406311799,113.0
474,669.9588282623779,114.0
475,671.1667661715483,115.0
476,671.8421271114182,116.0
477,670.7217749694919,117.0
478,669.7008648130408,118.0
479,669.1861150325781,118.0
480,668.8592991971307,118.0
481,667.1147186535802,119.0
482,666.5260558604309,120.0
483,665.7046301335677,121.0
484,665.3710901091326,122.0
485,665.0571006136871,123.0
486,667.2575437488416,123.0
487,666.5002442179211,123.0
488,666.1894643095474,124.0
489,668.8344560156319,125.0
490,668.0753872322266,126.0
491,667.7300989242708,127.0
492,665.560922344262,128.0
493,664.5957957410931,128.0
494,668.0558607021705,128.0
495,666.895781453695,129.0
496,665.9007606920704,130.0
497,664.265104811387,131.0
498,662.2374249462188,132.0
499,661.4064288902237,133.0
500,660.9975065669125,134.0
501,660.6303345361907,135.0
502,660.6230626438364,136.0
503,660.5357725632686,137.0
504,661.2594638841563,138.0
505,662.2100031610724,139.0
506,661.3503956139457,140.0
507,659.5022615715445,140.0
508,656.8863875970526,140.0
509,656.0437059362047,140.0
510,655.6168449523332,140.0
511,655.3353503444478,140.0
512,659.1634686975664,140.0
513,661.7831567949033,140.0
514,661.0311729072068,140.0
515,660.6660109190632,140.0
516,661.3737452304347,140.0
517,661.2388474591064,140.0
518,660.9152130264468,140.0
519,660.7634415173536,140.0
520,660.6709451932418,140.0
521,662.7228640080189,140.0
522,663.980280988424,140.0
523,664.7066402471464,140.0
524,663.7737430075147,140.0
525,662.9019398668211,140.0
526,660.5557584049089,140.0
527,662.0532362053646,140.0
528,660.5611827569032,140.0
529,659.2532690558671,140.0
530,657.1260565988705,140.0
531,656.3699126191436,140.0
532,656.0346516049068,140.0
533,655.8367271576135,140.0
534,655.7028673488973,140.0
535,657.670278813828,140.0
536,656.5375506175812,140.0
537,657.8083326139844,140.0
538,659.9587716002661,140.0
539,661.9825862301187,140.0
540,661.210893283914,140.0
541,658.8535090656767,140.0
542,658.1851396401137,140.0
543,657.8857744537913,140.0
544,659.2711120858655,140.0
545,659.9738630265049,140.0
546,658.9049814851458,140.0
547,659.2995111119818,140.0
548,658.794236659156,140.0
549,658.5609973273698,140.0
550,658.7466548153789,140.0
551,657.3503614870365,140.0
552,656.408150998128,140.0
553,657.8431062315161,140.0
554,657.5411770017151,140.0
555,665.3824104758623,140.0
556,664.91330498334,140.0
557,664.6926851125763,140.0
558,664.6325761795758,140.0
559,664.5175708850686,140.0
560,663.0373460224316,140.0
561,658.7905906595507,140.0
562,661.4504805510492,140.0
563,658.8712926507256,140.0
564,661.0152367289702,140.0
565,662.0562981872537,141.0
566,662.8440516783053,141.0
567,662.1113297374186,141.0
568,664.9983604538777,141.0
569,665.0844409405242,141.0
570,664.0639080102294,141.0
571,663.2191881166347,141.0
572,662.2746337027195,141.0
573,661.8849463694776,141.0
574,663.5840796624709,141.0
575,662.7279635823022,141.0
576,660.6071048121137,141.0
577,660.1565886355241,141.0
578,659.9241546542635,141.0
579,659.7766741705724,141.0
580,657.0484946858285,141.0
581,655.9788996941372,141.0
582,655.5598857836455,141.0
583,655.3285282551877,141.0
584,653.4706741252967,141.0
585,659.8214045206814,141.0
586,659.2851058576526,141.0
587,659.0211633862655,141.0
588,658.857914969963,141.0
589,658.7446811384898,141.0
590,658.6604210245172,141.0
591,658.5946442396435,141.0
592,658.5414715517696,141.0
593,658.4973263404834,141.0
594,658.4598959032371,141.0
595,658.4276124004368,141.0
596,658.3993720146536,141.0
597,658.3743731932107,141.0
598,658.3520186449393,141.0
599,658.3033910002098,141.0
